8/13/2011 1:40,0,14.12,96.5,13.97,96.4,0,0,0
8/13/2011 1:50,0,14.06,96.6,13.92,97.1,0,0,0
8/13/2011 2:00,0,13.95,96.2,13.8,96.1,0,0,0
8/13/2011 2:10,0,13.9,96.9,13.71,97,0,0,0
8/13/2011 2:20,0,13.85,97.4,13.7,96.9,0,0,0
8/13/2011 2:30,0,13.84,97,13.69,96.4,0,0,0
8/13/2011 2:40,0,13.84,96.9,13.62,96.8,0,0,0
8/13/2011 2:50,0,13.72,97,13.63,96.8,0,0,0
8/13/2011 3:00,0,13.65,97.2,13.57,96.8,0,0,0
8/13/2011 3:10,0,13.78,98.9,13.65,98.9,0,0,0
8/13/2011 3:20,0,14.05,99.4,13.98,99.4,0,0,0
8/13/2011 3:30,0,14.29,99.5,14.35,99.9,0,0,0
