		Putz	90degreen	Gruenwand	Efeu	Optigruen														
18.11.2011	15:00:00	0.473022971	0.237559976	0.401472878	0.586992735	0.285836672														
19.11.2011	13:00:00	0.413106728	0.23938736	0.292183039	0.814193452	0.224667624														
19.11.2011	13:10:00	0.401631541	0.265985956	0.324647821	0.804141681	0.249630694														
19.11.2011	13:20:00	0.425256926	0.281632188	0.274995801	0.798228875	0.264314852														
19.11.2011	13:30:00	0.427351788	0.247642097	0.32240887	0.811073937	0.206590919														
19.11.2011	13:40:00	0.413106728	0.287264832	0.280495717	0.796100264	0.239645466														
19.11.2011	13:50:00	0.430319508	0.199489467	0.292183039	0.829271109	0.249630694														
19.11.2011	14:00:00	0.359223242	0.208162922	0.304886649	0.78666034	0.260484202														
19.11.2011	14:10:00	0.359223242	0.208162922	0.304886649	0.78666034	0.260484202														
19.11.2011	14:20:00	0.413106728	0.23938736	0.233746431	0.814193452	0.299556832														
19.11.2011	14:30:00	0.344255607	0.265985956	0.259718257	0.804141681	0.332840925														
19.11.2011	14:40:00	0.387287558	0.2992342	0.292183039	0.791576968	0.18722302														
19.11.2011	14:50:00	0.476661609	0.368288246	0.359609894	0.835070208	0.230428333														
19.11.2011	15:00:00	0.375551571	0.217624873	0.424993511	0.822417629	0.272324393														
20.11.2011	13:00:00	0.413106728	0.287264832	0.280495717	0.796100264	0.239645466														
20.11.2011	13:10:00	0.430319508	0.2992342	0.292183039	0.829271109	0.249630694														
20.11.2011	13:20:00	0.344255607	0.199489467	0.292183039	0.753882826	0.249630694														
20.11.2011	13:30:00	0.359223242	0.208162922	0.304886649	0.78666034	0.260484202														
20.11.2011	13:40:00	0.430319508	0.199489467	0.292183039	0.829271109	0.249630694														
20.11.2011	13:50:00	0.430319508	0.2992342	0.292183039	0.829271109	0.249630694														
20.11.2011	14:00:00	0.430319508	0.2992342	0.292183039	0.829271109	0.249630694														
20.11.2011	14:10:00	0.393434979	0.227987962	0.333923473	0.861580373	0.285292221														
20.11.2011	14:20:00	0.434849187	0.251986695	0.246048875	0.761818435	0.315322981														
20.11.2011	14:30:00	0.459007476	0.265985956	0.259718257	0.804141681	0.332840925														
20.11.2011	14:40:00	0.344255607	0.265985956	0.259718257	0.804141681	0.332840925														
20.11.2011	14:50:00	0.413106728	0.319183147	0.311661908	0.844348765	0.199704555														
20.11.2011	15:00:00	0.344255607	0.199489467	0.389577385	0.753882826	0.249630694														
21.11.2011	13:00:00	0.359223242	0.208162922	0.304886649	0.78666034	0.260484202														
21.11.2011	13:10:00	0.430319508	0.199489467	0.292183039	0.829271109	0.249630694														
21.11.2011	13:20:00	0.359223242	0.208162922	0.304886649	0.78666034	0.260484202														
21.11.2011	13:30:00	0.375551571	0.217624873	0.318745133	0.822417629	0.272324393														
21.11.2011	13:40:00	0.413106728	0.23938736	0.233746431	0.814193452	0.299556832														
21.11.2011	13:50:00	0.413106728	0.23938736	0.233746431	0.814193452	0.299556832														
21.11.2011	14:00:00	0.442614352	0.341981943	0.333923473	0.775422336	0.213969166														
21.11.2011	14:10:00	0.317774406	0.368288246	0.359609894	0.835070208	0.230428333														
21.11.2011	14:20:00	0.413106728	0.319183147	0.311661908	0.723727513	0.199704555														
21.11.2011	14:30:00	0.442614352	0.341981943	0.333923473	0.775422336	0.213969166														
21.11.2011	14:40:00	0.344255607	0.199489467	0.389577385	0.753882826	0.249630694														
21.11.2011	14:50:00	0.413106728	0.23938736	0.233746431	0.723727513	0.299556832														
21.11.2011	15:00:00	0.476661609	0.368288246	0.359609894	0.835070208	0.230428333														
22.11.2011	13:00:00	0.393434979	0.227987962	0.333923473	0.861580373	0.285292221														
22.11.2011	13:10:00	0.375551571	0.217624873	0.318745133	0.822417629	0.272324393														
22.11.2011	13:20:00	0.434849187	0.251986695	0.246048875	0.857045739	0.315322981														
22.11.2011	13:30:00	0.344255607	0.265985956	0.259718257	0.804141681	0.332840925														
22.11.2011	13:40:00	0.387287558	0.2992342	0.292183039	0.791576968	0.18722302														
22.11.2011	13:50:00	0.295076234	0.341981943	0.333923473	0.775422336	0.213969166														
22.11.2011	14:00:00	0.317774406	0.368288246	0.359609894	0.835070208	0.230428333														
22.11.2011	14:10:00	0.317774406	0.184144123	0.359609894	0.835070208	0.230428333														
22.11.2011	14:20:00	0.344255607	0.199489467	0.389577385	0.753882826	0.249630694														
22.11.2011	14:30:00	0.413106728	0.23938736	0.233746431	0.904659391	0.299556832														
22.11.2011	14:40:00	0.459007476	0.265985956	0.259718257	0.804141681	0.332840925														
22.11.2011	14:50:00	0.295076234	0.341981943	0.333923473	0.775422336	0.427938332														
22.11.2011	15:00:00	0.344255607	0.398978933	0.389577385	0.904659391	0														
23.11.2011	13:00:00	0.393434979	0.227987962	0.222615649	0.861580373	0.285292221														
23.11.2011	13:10:00	0.375551571	0.217624873	0.318745133	0.822417629	0.272324393														
23.11.2011	13:20:00	0.364505937	0.281632188	0.274995801	0.745013617	0.176209901														
23.11.2011	13:30:00	0.387287558	0.2992342	0.292183039	0.791576968	0.18722302														
23.11.2011	13:40:00	0.387287558	0.2992342	0.292183039	0.791576968	0.18722302														
23.11.2011	13:50:00	0.442614352	0.341981943	0.333923473	0.775422336	0.213969166														
23.11.2011	14:00:00	0.375551571	0.217624873	0.212496755	0.822417629	0.272324393														
23.11.2011	14:10:00	0.375551571	0.217624873	0.212496755	0.822417629	0.272324393														
23.11.2011	14:20:00	0.413106728	0.23938736	0.233746431	0.723727513	0.299556832														
23.11.2011	14:30:00	0.51638341	0.2992342	0.292183039	0.678494544	0.37444604														
23.11.2011	14:40:00	0.295076234	0.341981943	0.333923473	0.775422336	0.427938332														
23.11.2011	14:50:00	0.295076234	0.341981943	0.333923473	0.775422336	0.427938332														
23.11.2011	15:00:00	0.344255607	0.398978933	0.389577385	0.904659391	0.499261387														
24.11.2011	13:00:00	0.397218008	0.276216185	0.26970742	0.835070208	0.230428333														
24.11.2011	13:10:00	0.397218008	0.276216185	0.26970742	0.835070208	0.230428333														
24.11.2011	13:20:00	0.397218008	0.276216185	0.26970742	0.835070208	0.230428333														
24.11.2011	13:30:00	0.430319508	0.199489467	0.292183039	0.829271109	0.249630694														
24.11.2011	13:40:00	0.413106728	0.191509888	0.280495717	0.796100264	0.239645466														
24.11.2011	13:50:00	0.359223242	0.208162922	0.304886649	0.78666034	0.260484202														
24.11.2011	14:00:00	0.413106728	0.23938736	0.233746431	0.814193452	0.299556832														
24.11.2011	14:10:00	0.344255607	0.265985956	0.259718257	0.804141681	0.332840925														
24.11.2011	14:20:00	0.364505937	0.281632188	0.274995801	0.745013617	0.176209901														
24.11.2011	14:30:00	0.442614352	0.341981943	0.333923473	0.775422336	0.213969166														
24.11.2011	14:40:00	0.442614352	0.341981943	0.333923473	0.775422336	0.213969166														
24.11.2011	14:50:00	0.344255607	0.199489467	0.389577385	0.753882826	0.249630694														
24.11.2011	15:00:00	0.459007476	0.265985956	0.259718257	0.804141681	0.332840925														
25.11.2011	13:00:00	0.387287558	0.2992342	0.292183039	0.791576968	0.18722302														
25.11.2011	13:10:00	0.442614352	0.341981943	0.333923473	0.775422336	0.213969166														
25.11.2011	13:20:00	0.317774406	0.184144123	0.359609894	0.835070208	0.230428333														
25.11.2011	13:30:00	0.344255607	0.199489467	0.389577385	0.753882826	0.249630694														
25.11.2011	13:40:00	0.375551571	0.217624873	0.212496755	0.822417629	0.272324393														
25.11.2011	13:50:00	0.413106728	0.23938736	0.233746431	0.723727513	0.299556832														
25.11.2011	14:00:00	0.413106728	0.23938736	0.233746431	0.723727513	0.299556832														
25.11.2011	14:10:00	0.459007476	0.265985956	0.259718257	0.804141681	0.332840925														
25.11.2011	14:20:00	0.295076234	0.341981943	0.333923473	0.775422336	0.427938332														
25.11.2011	14:30:00	0.344255607	0.398978933	0.389577385	0.904659391	0														
25.11.2011	14:40:00	0.344255607	0.398978933	0.389577385	0.603106261	0														
25.11.2011	14:50:00	0.413106728	0.47877472	0.467492862	0.723727513	0														
25.11.2011	15:00:00	0.51638341	0	0	0.904659391	0														
26.11.2011	13:00:00	0.322739631	0.207801528	0.324647821	0.590541547	0.239229415														
26.11.2011	13:10:00	0.32686896	0.209564692	0.330550509	0.67621005	0.252152216														
26.11.2011	13:20:00	0.338999796	0.210149209	0.330099922	0.683673891	0.262969738														
26.11.2011	13:30:00	0.351974342	0.214697184	0.324938985	0.559834063	0.268660836														
26.11.2011	13:40:00	0.368845293	0.207631894	0.333923473	0.526179442	0.259819701														
26.11.2011	13:50:00	0.385360754	0.21437674	0.331431507	0.621109433	0.245904862														
26.11.2011	14:00:00	0.383977408	0.21483481	0.329642403	0.568311669	0.268833055														
26.11.2011	14:10:00	0.38494036	0.206743629	0.350619647	0.485226401	0.272324393														
26.11.2011	14:20:00	0.397218008	0.210450426	0.346766683	0.526889536	0.279805832														
26.11.2011	14:30:00	0.413106728	0.220972948	0.323648904	0.654138329	0.276513999														
26.11.2011	14:40:00	0.420418352	0.233031943	0.310282873	0.720525179	0.265094542														
26.11.2011	14:50:00	0.436057102	0.23938736	0.311661908	0.743831055	0.26627274														
26.11.2011	15:00:00	0.449029052	0.242856742	0.338762943	0.760438329	0.260484202														
27.11.2011	13:00:00	0.385099492	0.243444773	0.277326274	0.797326921	0.203089378														
27.11.2011	13:10:00	0.405729822	0.256486457	0.292183039	0.775422336	0.213969166														
27.11.2011	13:20:00	0.378681167	0.23938736	0.311661908	0.784038139	0.199704555														
27.11.2011	13:30:00	0.377570665	0.231665187	0.301608298	0.739291546	0.225472885														
27.11.2011	13:40:00	0.390156354	0.23938736	0.311661908	0.723727513	0.232988647														
27.11.2011	13:50:00	0.365771582	0.211957558	0.316531625	0.574835655	0.249630694														
27.11.2011	14:00:00	0.380009156	0.206000992	0.346804794	0.429511877	0.27555673														
27.11.2011	14:10:00	0.366851535	0.19409786	0.35197339	0.370246701	0.277581621														
27.11.2011	14:20:00	0.379693684	0.184821124	0.360931989	0.339247272	0.28634109														
27.11.2011	14:30:00	0.390776635	0.19409786	0.273757081	0.472704907	0.26987102														
27.11.2011	14:40:00	0.420312078	0.201809112	0.271798176	0.64167701	0.296073613														
27.11.2011	14:50:00	0.449029052	0.208162922	0.28640867	0.63647973	0.296004775														
27.11.2011	15:00:00	0.452967904	0.230987804	0.328065166	0.730076	0.262769151														
28.11.2011	13:00:00	0.305283274	0.195725515	0.338123768	0.512071354	0.235500654														
28.11.2011	13:10:00	0.308018174	0.195989652	0.334899857	0.645429507	0.254010179														
28.11.2011	13:20:00	0.3103944	0.189678509	0.338485269	0.662428188	0.270092226														
28.11.2011	13:30:00	0.314900477	0.191757317	0.33823773	0.378694629	0.270917032														
28.11.2011	13:40:00	0.331505399	0.189145568	0.334747975	0.218905235	0.273669205														
28.11.2011	13:50:00	0.339406936	0.185440913	0.345681342	0.263328086	0.281274021														
28.11.2011	14:00:00	0.353818262	0.182865345	0.357112603	0.209411896	0.284301623														
28.11.2011	14:10:00	0.362541701	0.182443023	0.383279367	0.238178223	0.283645038														
28.11.2011	14:20:00	0.38250623	0.17732397	0.389577385	0.255482513	0.284301623														
28.11.2011	14:30:00	0.398861669	0.181604204	0.327782352	0.307792161	0.289227286														
28.11.2011	14:40:00	0.416940665	0.183289626	0.260320851	0.608703535	0.29191153														
28.11.2011	14:50:00	0.438143499	0.193444331	0.259718257	0.548278419	0.295018092														
28.11.2011	15:00:00	0.636804838	0.293320481	0.461949468	0.750903052	0.307844966														
29.11.2011	13:00:00	0.407288323	0.269732237	0.296298293	0.789984257	0.253146619														
29.11.2011	13:10:00	0.418689251	0.258797146	0.315873555	0.782408122	0.242883918														
29.11.2011	13:20:00	0.413106728	0.23938736	0.327245003	0.778007077	0.239645466														
29.11.2011	13:30:00	0.403030954	0.233548644	0.304060398	0.706075623	0.24354214														
29.11.2011	13:40:00	0.408006645	0.236431961	0.346291009	0.614274895	0.277367437														
29.11.2011	13:50:00	0.404440153	0.234365248	0.34326399	0.683239261	0.272324393														
29.11.2011	14:00:00	0.401941681	0.219977574	0.34114344	0.557465787	0.275268441														
29.11.2011	14:10:00	0.407075973	0.227155889	0.324173882	0.686748735	0.262385547														
29.11.2011	14:20:00	0.408567094	0.23675673	0.333923473	0.735657088	0.263346666														
29.11.2011	14:30:00	0.428695661	0.225837132	0.330773251	0.73396894	0.254340707														
29.11.2011	14:40:00	0.426221227	0.265985956	0.333923473	0.775422336	0.237743518														
29.11.2011	14:50:00	0.425256926	0.211224141	0.274995801	0.798228875	0.264314852														
29.11.2011	15:00:00	0.393434979	0.227987962	0.333923473	0.775422336	0.285292221														
30.11.2011	13:00:00	0.427351788	0.247642097	0.32240887	0.811073937	0.206590919														
30.11.2011	13:10:00	0.413106728	0.319183147	0.311661908	0.723727513	0.199704555														
30.11.2011	13:20:00	0.344255607	0.265985956	0.259718257	0.804141681	0.166420462														
30.11.2011	13:30:00	0.430319508	0.199489467	0.292183039	0.829271109	0.249630694														
30.11.2011	13:40:00	0.425256926	0.281632188	0.274995801	0.851444133	0.264314852														
30.11.2011	13:50:00	0.390776635	0.258797146	0.315873555	0.83130863	0.242883918														
30.11.2011	14:00:00	0.427351788	0.247642097	0.32240887	0.811073937	0.206590919														
30.11.2011	14:10:00	0.430319508	0.199489467	0.292183039	0.829271109	0.249630694														
30.11.2011	14:20:00	0.423699208	0.245525498	0.299674912	0.835070208	0.230428333														
30.11.2011	14:30:00	0.425256926	0.281632188	0.274995801	0.798228875	0.264314852														
30.11.2011	14:40:00	0.375551571	0.217624873	0.318745133	0.822417629	0.272324393														
30.11.2011	14:50:00	0.364505937	0.281632188	0.274995801	0.745013617	0.176209901														
30.11.2011	15:00:00	0.413106728	0.319183147	0.311661908	0.844348765	0.199704555														
01.12.2011	13:00:00	0.397218008	0.276216185	0.26970742	0.765481024	0.230428333														
01.12.2011	13:10:00	0.344255607	0.199489467	0.292183039	0.829271109	0.249630694														
01.12.2011	13:20:00	0.430319508	0.199489467	0.292183039	0.829271109	0.249630694														
01.12.2011	13:30:00	0.344255607	0.199489467	0.292183039	0.753882826	0.249630694														
01.12.2011	13:40:00	0.393434979	0.227987962	0.222615649	0.775422336	0.285292221														
01.12.2011	13:50:00	0.434849187	0.251986695	0.246048875	0.857045739	0.315322981														
01.12.2011	14:00:00	0.413106728	0.23938736	0.233746431	0.814193452	0.299556832														
01.12.2011	14:10:00	0.326136891	0.251986695	0.246048875	0.761818435	0.315322981														
01.12.2011	14:20:00	0.442614352	0.341981943	0.333923473	0.775422336	0.213969166														
01.12.2011	14:30:00	0.375551571	0.217624873	0.212496755	0.822417629	0.272324393														
01.12.2011	14:40:00	0.51638341	0.2992342	0.292183039	0.678494544	0.37444604														
