11/06/2011 09:00,0.018,0.016,0.012,0.021,0.014,0.018,0.018,0.015,0.006,0.103,0.034,0.013,0.012,0.03,0.017,0.025,0,0,0,0,0
11/06/2011 09:10,0.034,0.033,0.019,0.037,0.018,0.021,0.022,0.016,0.006,0.123,0.037,0.017,0.016,0.033,0.023,0.026,0,0,0,0,0
11/06/2011 09:20,0.065,0.062,0.051,0.067,0.082,0.075,0.063,0.059,0.052,0.191,0.041,0.081,0.078,0.039,0.059,0.042,0,0,0,0,0
11/06/2011 09:30,0.07,0.07,0.062,0.088,0.097,0.098,0.104,0.082,0.082,0.223,0.044,0.096,0.137,0.043,0.07,0.056,0,0,0,0,0
11/06/2011 09:40,0.075,0.076,0.075,0.098,0.104,0.101,0.109,0.095,0.087,0.227,0.06,0.101,0.1,0.044,0.084,0.097,0,0,0,0,0
11/06/2011 09:50,0.08,0.088,0.09,0.109,0.112,0.108,0.117,0.112,0.092,0.242,0.087,0.107,0.107,0.048,0.101,0.109,0,0,0,0,0
11/06/2011 10:00,0.086,0.097,0.126,0.132,0.135,0.13,0.142,0.144,0.122,0.294,0.098,0.13,0.129,0.057,0.143,0.131,0,0,0,0,0
11/06/2011 10:10,0.106,0.078,0.113,0.112,0.122,0.097,0.121,0.114,0.121,0.257,0.095,0.118,0.113,0.054,0.13,0.119,0,0,0,0,0
11/06/2011 10:20,0.13,0.096,0.121,0.13,0.13,0.12,0.129,0.139,0.131,0.275,0.099,0.127,0.12,0.057,0.139,0.13,0,0,0,0,0
11/06/2011 10:30,0.16,0.142,0.148,0.16,0.16,0.147,0.158,0.171,0.16,0.337,0.112,0.155,0.148,0.066,0.17,0.16,0,0,0,0,0
11/06/2011 10:40,0.181,0.162,0.167,0.181,0.182,0.167,0.179,0.195,0.181,0.381,0.124,0.176,0.169,0.073,0.192,0.182,0,0,0,0,0
11/06/2011 10:50,0.183,0.163,0.167,0.182,0.183,0.167,0.18,0.196,0.182,0.364,0.13,0.176,0.17,0.074,0.191,0.183,0,0,0,0,0
11/06/2011 11:00,0.178,0.159,0.165,0.146,0.178,0.163,0.175,0.188,0.177,0.354,0.129,0.172,0.165,0.073,0.189,0.151,0,0,0,0,0
11/06/2011 11:10,0.161,0.144,0.15,0.161,0.162,0.149,0.16,0.166,0.161,0.333,0.121,0.156,0.15,0.069,0.172,0.169,0,0,0,0,0
